node_id,in_degree,out_degree,betweenness,pagerank
17f695e0212l0i0p116zi571esihv,0,0,0.0,0.0004023146579145736
17f69a8f345l0i0p12a9jsknocmc3h,0,0,0.0,0.0004023146579145736
17f698185e9l0i0p13y0n9qjr9fgscp,0,0,0.0,0.0004023146579145736
17f69a86fa0l0i0p15n2exwbb7imrn,0,0,0.0,0.0004023146579145736
17f69b407a5l0i0p18io80r14z66po,0,0,0.0,0.0004023146579145736
17f69841f31l0i0p19rg3lex25o0oi,2,0,0.0,0.00046183836930446137
17f697688d7l0i0p1h96rv7f34xd0b,0,0,0.0,0.0004023146579145736
17f6941fde9l0i0p2mko47s97axtui,0,0,0.0,0.0004023146579145736
17f6931b7c7l0i0p2n8wy9rv3duh8s,0,0,0.0,0.0004023146579145736
17f6982d6d7l0i0p2o2i9yxyofn0mp,0,0,0.0,0.0004023146579145736
17f6950e137l0i0p2q9h6f0ocw3c77,0,0,0.0,0.0004023146579145736
17f69570454l0i0p2run60av8ymo9k,0,0,0.0,0.0004023146579145736
17f69a7ca14l0i0p2tuxxq38wcosb,0,0,0.0,0.0004023146579145736
17f695f6f46l0i0p2ykast2we1aq1l,1,0,0.0,0.0005163849671908519
17f699e7e02l0i0p30ih3ylhyrbsjl,0,0,0.0,0.0004023146579145736
17f69aa6dfdl0i0p31z2jv5am2erqc,0,0,0.0,0.0004023146579145736
17f69a0d3c3l0i0p3o08ykgd7j2xjh,1,0,0.0,0.0004508266716793123
17f699c3b5fl0i0p3o03nj3sdoaw5s,0,0,0.0,0.0004023146579145736
17f69b92fcal0i0p4cyhqol55tgk9,0,0,0.0,0.0004023146579145736
17f693b0fa9l0i0p4etuldc9puvo8l,0,0,0.0,0.0004023146579145736
17f6961be1fl0i0p4fhrxrrzn02xnd,0,0,0.0,0.0004023146579145736
17f693b438bl0i0p4gemfom2fp1vb,0,0,0.0,0.0004023146579145736
17f69a37531l0i0p4h1p5j95hyj8xd,0,0,0.0,0.0004023146579145736
17f6983c12dl0i0p4r36dunr43mao,0,0,0.0,0.0004023146579145736
17f69c41c6al0i0p4u5sk20p43vz1,0,0,0.0,0.0004023146579145736
17f69b12523l0i0p57kxo84ihb8tfk,0,0,0.0,0.0004023146579145736
17f697ff04el0i0p58ah80eaty1zpl,0,0,0.0,0.0004023146579145736
17f697ae674l0i0p5eukmqyrfgsn7r,0,0,0.0,0.0004023146579145736
17f6975464el0i0p68mdggqqz1s99w,0,0,0.0,0.0004023146579145736
17f69c30df6l0i0p6a19w1ib4p3py,0,0,0.0,0.0004023146579145736
17f69956005l0i0p6bnh0z0hsvuqfv,1,0,0.0,0.0005532149000248902
17f699d92a4l0i0p6e4mw7zbfqkeg,0,0,0.0,0.0004023146579145736
17f695ae069l0i0p6evp28kjw7adz,0,0,0.0,0.0004023146579145736
17f69324615l0i0p6gt2sref4mirp5,0,0,0.0,0.0004023146579145736
17f69a7deael0i0p6hpi51dx2py5hl,0,0,0.0,0.0004023146579145736
17f695563b4l0i0p6mlnshe9rhzh9,0,0,0.0,0.0004023146579145736
17f69377609l0i0p7mo5tsrxhk8fdk,0,0,0.0,0.0004023146579145736
17f692dcfb1l0i0p7mw9kqxmqm7c0q,0,0,0.0,0.0004023146579145736
17f6990f151l0i0p7tsmtssx1tv9td,0,0,0.0,0.0004023146579145736
17f69ba4560l0i0p804lmd51e27ehs,0,0,0.0,0.0004023146579145736
17f6981d596l0i0p84hfsao6ec1p8,0,0,0.0,0.0004023146579145736
17f698aba13l0i0p87xbw6nlaxenn9,0,0,0.0,0.0004023146579145736
17f69ad87f2l0i0p87y2m1323df3es,0,0,0.0,0.0004023146579145736
17f697a0522l0i0p88qkwigrnfp6v,0,0,0.0,0.0004023146579145736
17f693478b3l0i0p8awadxwww5fst8,3,0,0.0,0.0020396616727388424
17f69b7510dl0i0p8bfux9j8o05xg8,0,0,0.0,0.0004023146579145736
17f697a6871l0i0p9i0hdjvwr1ebxh,0,0,0.0,0.0004023146579145736
17f6999d504l0i0p9jkcrfb79ctv7h,0,0,0.0,0.0004023146579145736
17f69b3596el0i0p9nbylvjd00fim,0,0,0.0,0.0004023146579145736
17f69c1bdafl0i0p9ocg2s870qbrq,0,0,0.0,0.0004023146579145736
17f698a2880l0i0p9pglobpdndw7xd,0,0,0.0,0.0004023146579145736
17f695ad3ecl0i0p9tie3fytybrt8b,0,0,0.0,0.0004023146579145736
17f695760cfl0i0p9urv4lp8v5mwz,0,0,0.0,0.0004023146579145736
17f6979b4acl0i0p9who5ky2mnwc4q,0,0,0.0,0.0004023146579145736
17f699ab645l0i0p9z4wypaxvz4tl,0,0,0.0,0.0004023146579145736
17f697f4960l0i0pa031j1doru2pae,0,0,0.0,0.0004023146579145736
17f69b3bb2bl0i0pbejz4fvryrl9w,1,0,0.0,0.0004664342032071545
17f698a3a2al0i0pbibwef45mrw4a8,0,0,0.0,0.0004023146579145736
17f69a73ec9l0i0pbifaqsp4er5n4s,0,0,0.0,0.0004023146579145736
17f693f6476l0i0pbix8kfz66j4wt,0,0,0.0,0.0004023146579145736
17f6959d0a8l0i0pbk3c7c2xgt23gn,0,0,0.0,0.0004023146579145736
17f69397b4el0i0pbkuysa96kby3nk,0,0,0.0,0.0004023146579145736
17f69351e86l0i0pbni6j7eg9mlcea,0,0,0.0,0.0004023146579145736
17f693d5c9al0i0pboo1kteo1a27nd,0,0,0.0,0.0004023146579145736
17f6955a164l0i0pbrirpnedg2w1ld,1,0,0.0,0.0008901113095407755
17f694f0b12l0i0pbxqhdacii1drzh,0,0,0.0,0.0004023146579145736
17f696f1e7bl0i0pdc7gwd4aptvdb,0,0,0.0,0.0004023146579145736
17f695a182dl0i0pdc9aqxyoh0h4bl,0,0,0.0,0.0004023146579145736
17f693df84bl0i0pddogyqqykhoixl,0,0,0.0,0.0004023146579145736
17f69a899dfl0i0pddsuefgxanxsmf,0,0,0.0,0.0004023146579145736
17f695fbe3cl0i0pdeuqbgchkcazkl,0,0,0.0,0.0004023146579145736
17f6984cb7el0i0pdetbew8j94o0ra,0,0,0.0,0.0004023146579145736
17f698af2f9l0i0pdfbvbx82n0r47l,0,0,0.0,0.0004023146579145736
17f698fd2a7l0i0pdfklx6dladeexc,0,0,0.0,0.0004023146579145736
17f69466705l0i0pdkl9qzvc1ca9lv,1,0,0.0,0.00044033809433999965
17f6975004bl0i0pf2ymcptcjn4xmk,0,0,0.0,0.0004023146579145736
17f6942cf80l0i0pf31ce2r8w9laqo,0,0,0.0,0.0004023146579145736
17f6939586bl0i0pf342a1vm5kkewl,0,0,0.0,0.0004023146579145736
17f695b346dl0i0pf3f1fg240whfqc,0,0,0.0,0.0004023146579145736
17f6947003bl0i0pf3kslr4ap1hce,0,0,0.0,0.0004023146579145736
17f6971934fl0i0pf3xzqx2bx77g49,0,0,0.0,0.0004023146579145736
17f692d4de3l0i0pf68kg5ine04x3,0,0,0.0,0.0004023146579145736
17f69be35f5l0i0pf697dz3w77lres,0,0,0.0,0.0004023146579145736
17f697e7b70l0i0pf7qlnt28ojl0nh,0,0,0.0,0.0004023146579145736
17f698db294l0i0pfbl9pw0tl3d08i,0,0,0.0,0.0004023146579145736
17f69692d7dl0i0pgo4addilqmudug,0,0,0.0,0.0004023146579145736
17f69a9a3c2l0i0pgoafeupih2koyi,0,0,0.0,0.0004023146579145736
17f69372895l0i0pgognb3zh05oyi,0,0,0.0,0.0004023146579145736
17f6955d1bbl0i0pgoujy78n1z704,0,0,0.0,0.0004023146579145736
17f692f026el0i0pgqn9h69g38vkus,1,0,0.0,0.0006200349996233223
17f699dacd9l0i0pgr5dfa76ma68sc,0,0,0.0,0.0004023146579145736
17f69b52568l0i0pgs8kizirn11qd,0,0,0.0,0.0004023146579145736
17f697261e6l0i0pgtgsp709nb4xsa,0,0,0.0,0.0004023146579145736
17f69b0ad55l0i0pgu633svhfssih,0,0,0.0,0.0004023146579145736
17f69387d24l0i0ph15szdiegzloyc,1,0,0.0,0.0004691834584808957
17f69aef4b1l0i0phzyvuy1qjp4oel,0,0,0.0,0.0004023146579145736
17f69549e50l0i0pi11yunxsy375d,1,0,0.0,0.0004593498125527127
17f698d5444l0i0pi1ulnm1rc5qch,0,0,0.0,0.0004023146579145736
17f698f9c24l0i0pi3v7okod63kwvu,0,0,0.0,0.0004023146579145736
17f698f1219l0i0pi4a55qcqe1rcw3,0,0,0.0,0.0004023146579145736
17f6946190el0i0pi558gumllwjgl3,0,0,0.0,0.0004023146579145736
17f69b4f744l0i0pi68q3ihx2ageaq,0,0,0.0,0.0004023146579145736
17f69c55725l0i0pi6oba1dev4bbv9,0,0,0.0,0.0004023146579145736
17f699c49edl0i0pi88zl49rrgngf,0,0,0.0,0.0004023146579145736
17f6955c5eal0i0piah1du5rhvge9q,0,0,0.0,0.0004023146579145736
17f699ef203l0i0pis7tqxak4y1zve,0,0,0.0,0.0004023146579145736
17f69622f6cl0i0pjc05js9m9o7wja,0,0,0.0,0.0004023146579145736
17f699f81a1l0i0pjcgq6p492zwoh,0,0,0.0,0.0004023146579145736
17f69508987l0i0pjd92xk2a5xm7lm,0,0,0.0,0.0004023146579145736
17f69a90f49l0i0pjdktrpgmf8dtki,0,0,0.0,0.0004023146579145736
17f699f6cc4l0i0pje4benasznz9h,0,0,0.0,0.0004023146579145736
17f695faf97l0i0pjg6918xct5zqg,0,0,0.0,0.0004023146579145736
17f6994cf13l0i0pjgx7fo0ts37s86,0,0,0.0,0.0004023146579145736
17f697afca0l0i0pjke1nw6n59j3iy,0,0,0.0,0.0004023146579145736
17f697daf0dl0i0pjmfakgpsp5901d,1,0,0.0,0.0004593498125527127
17f69403682l0i0pjpag5hfhptfu1v,0,0,0.0,0.0004023146579145736
17f695a1a38l0i0pkr8gy43eps1rb8,0,0,0.0,0.0004023146579145736
17f69ba4982l0i0pkrcelbkbzjuebo,0,0,0.0,0.0004023146579145736
17f695cd952l0i0pkshargec6vkeul,1,0,0.0,0.0004368177516608533
17f69870f92l0i0pksini97stvfbt,1,0,0.0,0.0005805711992099813
17f69a365f1l0i0pkskdokmb4aqac9,0,0,0.0,0.0004023146579145736
17f693efe45l0i0pksskfqwqpkblip,0,0,0.0,0.0004023146579145736
17f692da083l0i0pkub9op7ur2bu7,0,0,0.0,0.0004023146579145736
17f697e7e13l0i0pkvbhfo23lln9bh,2,0,0.0,0.00046183836930446137
17f6954422cl0i0pkw3x0jp3fcunxb,0,0,0.0,0.0004023146579145736
17f6956f3cfl0i0pl04d031fv2ld7,0,0,0.0,0.0004023146579145736
17f69c101efl0i0plwcdy4h7oe06s,0,0,0.0,0.0004023146579145736
17f692d6d3fl0i0plykz2nvpwtqx6q,0,0,0.0,0.0004023146579145736
17f6942a406l0i0pm0d0tqba0zfhdu,0,0,0.0,0.0004023146579145736
17f6941c186l0i0pm1lnb643gzk7eh,0,0,0.0,0.0004023146579145736
17f6987f610l0i0pm1vzwigb76cu0m,0,0,0.0,0.0004023146579145736
17f6939b5a9l0i0pm2fy91us27d46j,0,0,0.0,0.0004023146579145736
17f6995b220l0i0pm3i22h6tm82k99,0,0,0.0,0.0004023146579145736
17f699a3975l0i0pm54n0l27gvvo5,0,0,0.0,0.0004023146579145736
17f69a056cfl0i0pm6kq7y9ufxm2t,0,0,0.0,0.0004023146579145736
17f69a4792dl0i0pm6tuxc3efvpc5h,0,0,0.0,0.0004023146579145736
17f69bf199dl0i0pn8qhruxql5jeou,0,0,0.0,0.0004023146579145736
17f69820f0al0i0pnb1d742cf4p6ji,0,0,0.0,0.0004023146579145736
17f694ccf8bl0i0pnb11z5qi5zvmqri,0,0,0.0,0.0004023146579145736
17f696781fbl0i0pnb8q58nbh8f7zd,0,0,0.0,0.0004023146579145736
17f699914dal0i0pnbd82h1myfw47k,0,0,0.0,0.0004023146579145736
17f69584223l0i0pnc8qfej2bqj2yh,0,0,0.0,0.0004023146579145736
17f696ee179l0i0pne15nwa4b5cn9q,0,0,0.0,0.0004023146579145736
17f696699bal0i0pnhqgtwbmow6dsr,0,0,0.0,0.0004023146579145736
17f69506269l0i0pnj7c4upe39du29,0,0,0.0,0.0004023146579145736
17f6951005fl0i0pnljvpplac2f0bg,0,0,0.0,0.0004023146579145736
17f696a85bal0i0poje1hl0kjcvy48,0,0,0.0,0.0004023146579145736
17f6948eca0l0i0polm87e0y8owv0q,0,0,0.0,0.0004023146579145736
17f695fa838l0i0pomm6s2dvz1m2gv,0,0,0.0,0.0004023146579145736
17f6955fad0l0i0pomtthajgj5djj9,0,0,0.0,0.0004023146579145736
17f69467bb4l0i0pon23cmftuh3stj,0,0,0.0,0.0004023146579145736
17f695916ael0i0poomo5zw8rgcb,0,0,0.0,0.0004023146579145736
17f69734256l0i0pop4lrxhhalyism,0,0,0.0,0.0004023146579145736
17f69bee0bel0i0pos47sjb9zulkdo,0,0,0.0,0.0004023146579145736
17f697c5049l0i0pox3ll9j2a4c9j,0,0,0.0,0.0004023146579145736
17f694275f3l0i0poxfwbsjqcjmsq,0,0,0.0,0.0004023146579145736
17f6953773bl0i0pptul3bp3wpgwpm,0,0,0.0,0.0004023146579145736
17f69926916l0i0ppuay8pv5dyeuhm,0,0,0.0,0.0004023146579145736
17f6968ce06l0i0ppwtihb11ddohl,0,0,0.0,0.0004023146579145736
17f69338194l0i0ppyr6tos8ohwj6f,0,0,0.0,0.0004023146579145736
17f69335b9cl0i0pq12v7srw2r2bo,0,0,0.0,0.0004023146579145736
17f698e65e9l0i0pq2pl5205ajnfq8,0,0,0.0,0.0004023146579145736
17f696addc9l0i0pq2z3pa3ns5r3n8,1,0,0.0,0.0004664342032071545
17f694aee12l0i0pq3r741go0agkve,0,0,0.0,0.0004023146579145736
17f695f474el0i0pq4ahf7oqqv96qc,0,0,0.0,0.0004023146579145736
17f6937579el0i0pq4dn4l0mcnf8of,1,0,0.0,0.000431789699962758
17f69542e8fl0i0pr2zy2b4ue7gwb,0,0,0.0,0.0004023146579145736
17f6945e6ael0i0pr623lqn3c1udgz,0,0,0.0,0.0004023146579145736
17f6994f78al0i0pr6h1pvaerk641i,0,0,0.0,0.0004023146579145736
17f69bca269l0i0pr7lry4j301atl,0,0,0.0,0.0004023146579145736
17f69359c78l0i0pr7xhn2h4bop5rd,0,0,0.0,0.0004023146579145736
17f6983e0c4l0i0pr8jcvho8sjpyrv,0,0,0.0,0.0004023146579145736
17f6999dba9l0i0pr9eapst72vk1pi,0,0,0.0,0.0004023146579145736
17f69a73942l0i0pr9fp2dqvcuso7j,0,0,0.0,0.0004023146579145736
17f69b331cdl0i0prazfpca0hkqnwd,0,0,0.0,0.0004023146579145736
17f69605a57l0i0prb6fehlfp6ir4g,0,0,0.0,0.0004023146579145736
17f69593610l0i0prq4f20zg6h5g1w,0,0,0.0,0.0004023146579145736
17f695e6e41l0i0prslappmip8fo8i,1,0,0.0,0.00044033809433999965
17f69c62fe8l0i124u8fi4nc7dbfbf,0,0,0.0,0.0004023146579145736
17f694b8615l0i124uyj41jnmpvitp,0,0,0.0,0.0004023146579145736
17f69b5141al0i124v8pxr1ks1ekij,0,0,0.0,0.0004023146579145736
17f69a7085fl0i124y1772hsc2fore,0,0,0.0,0.0004023146579145736
17f6976985el0i124znputjytfizsr,1,0,0.0,0.0004707568434803405
17f693d58ael0i125pgfsn2zo4078i,0,0,0.0,0.0004023146579145736
17f69c6b08dl0i125phehezloe6mgp,0,0,0.0,0.0004023146579145736
17f6976f39fl0i125rvey7g31uyix,0,0,0.0,0.0004023146579145736
17f69cbb4afl0i125s3vg05tmg3h9,0,0,0.0,0.0004023146579145736
17f69652424l0i125urgh9o09mhavm,0,0,0.0,0.0004023146579145736
17f69c01371l0i126fsrmmhmt78m7,0,0,0.0,0.0004023146579145736
17f69b10c2el0i126k1rlvenfih79r,0,0,0.0,0.0004023146579145736
17f69bd6428l0i126mo49q97n1both,0,0,0.0,0.0004023146579145736
17f698a4b7bl0i126nb4s0xsp2lnfw,0,0,0.0,0.0004023146579145736
17f69b12e1bl0i126nysn2v09nsd3,0,0,0.0,0.0004023146579145736
17f6942deffl0i1271bdbp91snfovh,0,0,0.0,0.0004023146579145736
17f6985902bl0i127b1nqhoj9b4nhl,0,0,0.0,0.0004023146579145736
17f696cb3bal0i127cn7tiavj7t1u,0,0,0.0,0.0004023146579145736
17f694927d7l0i127ng35ra4v5k4gn,0,0,0.0,0.0004023146579145736
17f6967bb2bl0i127q8x98oklbecj,0,0,0.0,0.0004023146579145736
17f698ac740l0i127wziv2s11fd2c,1,0,0.0,0.0006665566328098757
17f69ce5e4cl0i128b0nivmu8x7jg,0,0,0.0,0.0004023146579145736
17f6987cd26l0i128fmzfvt6grfjsp,0,0,0.0,0.0004023146579145736
17f6970052fl0i128q30d2avtlnbrrf,0,0,0.0,0.0004023146579145736
17f6988b72dl0i128vmcj5b7a5j1e9,0,0,0.0,0.0004023146579145736
17f6948dfb1l0i1298n92tg7459mbg,0,0,0.0,0.0004023146579145736
17f698aad3fl0i129kcpcnkgwlznm,0,0,0.0,0.0004023146579145736
17f6966bef4l0i129o1blgktqip69s,0,0,0.0,0.0004023146579145736
17f69beaf5al0i12ae69s49g5aaaea,0,0,0.0,0.0004023146579145736
17f6996caf5l0i12afnpkuzhuzo9o,0,0,0.0,0.0004023146579145736
17f699d7257l0i12ai52ozxwx6ewwi,0,0,0.0,0.0004023146579145736
17f6942eeabl0i12apjrp14m98cxmg,1,0,0.0,0.0005619608817305635
17f699a214fl0i12beelfraiymmf7,0,0,0.0,0.0004023146579145736
17f69723a6dl0i12bhd8qm1rkekq4w,0,0,0.0,0.0004023146579145736
17f69b8ad9fl0i12bhsus3gi193fg,0,0,0.0,0.0004023146579145736
17f698d0e0bl0i12bjdv825l4x33d,0,0,0.0,0.0004023146579145736
17f694f969el0i12bq44jy1iwmun1y,0,0,0.0,0.0004023146579145736
17f69710d06l0i12cez6ml1ut0n7cs,0,0,0.0,0.0004023146579145736
17f69654c0bl0i12chkv2olyhv4kt,0,0,0.0,0.0004023146579145736
17f69c34ab1l0i12cmtzhluyza2vbd,0,0,0.0,0.0004023146579145736
17f69722576l0i12cnfqtct2uo1lqi,0,0,0.0,0.0004023146579145736
17f693c5d25l0i12cqwc17w5od5uh,0,0,0.0,0.0004023146579145736
17f694b8cc1l0i12d7wmnsvn9wams,0,0,0.0,0.0004023146579145736
17f698cf256l0i12dbf0mgqicx93p,0,0,0.0,0.0004023146579145736
17f693c793el0i12deqfa24mgi3ik7,0,0,0.0,0.0004023146579145736
17f695a9c70l0i12dg13mf7v9clac,0,0,0.0,0.0004023146579145736
17f6998f8b8l0i12dhelzp1oi1uyv,0,0,0.0,0.0004023146579145736
17f69872931l0i12dy19gq5ij75yoe,1,0,0.0,0.000573420121828991
17f6989b386l0i12e4lob57bdw1rqq,1,0,0.0,0.0005163849671908519
17f694b1b61l0i12e5nf59cb5qk7vu,1,0,0.0,0.0005163849671908519
17f69ac13ecl0i12e68qij6rgf53vp,1,0,0.0,0.0005163849671908519
17f699569f2l0i12e91gm212p52kz4,0,0,0.0,0.0004023146579145736
17f69ac7946l0i12emsgkbeuohu93n,0,0,0.0,0.0004023146579145736
17f693ca65dl0i12eu7yz6cf3nexe,0,0,0.0,0.0004023146579145736
17f69797ac7l0i12ew4eqk33suyj17,0,0,0.0,0.0004023146579145736
17f69378e1dl0i12exgnluqgflkbi,0,0,0.0,0.0004023146579145736
17f69c7916el0i12ey2p0l7xj09nis,0,0,0.0,0.0004023146579145736
17f695ce77cl0i12fbgg8t0smpvg3n,0,0,0.0,0.0004023146579145736
17f6981fc6cl0i12fkq4jfcsautbiv,0,0,0.0,0.0004023146579145736
17f69a1afefl0i12fozrc1tnhg20is,0,0,0.0,0.0004023146579145736
17f69b33aafl0i12fqkwzuaznegji,0,0,0.0,0.0004023146579145736
17f69bfaff2l0i12frzztam4cpn7d,0,0,0.0,0.0004023146579145736
17f69ae9ee5l0i12fyuk6a06fvdcq,0,0,0.0,0.0004023146579145736
17f69aba9d3l0i12ga56obpyqthd0a,0,0,0.0,0.0004023146579145736
17f695ae9edl0i12glt4xotvobrl0m,0,0,0.0,0.0004023146579145736
17f698cf6d3l0i12gnjnwa5wdqlqj,0,0,0.0,0.0004023146579145736
17f698f9c1fl0i12go9pgbh4sdw0zs,0,0,0.0,0.0004023146579145736
17f699949b2l0i12gqzulu6fgih91o,0,0,0.0,0.0004023146579145736
17f69b9df0bl0i12h4ss3ka8zvpcoc,0,0,0.0,0.0004023146579145736
17f69f4f7a3l0i2soioqe3qysjxaw,0,0,0.0,0.0004023146579145736
17f69659e33l0i2soj4uhpxf54ncje,0,0,0.0,0.0004023146579145736
17f69d47ea5l0i2sokp40249x3da4f,1,0,0.0,0.0004707568434803405
17f697e45b3l0i2sol3u2c1y0ja11,1,0,0.0,0.0004707568434803405
17f69dfff40l0i2soo71h481xlxzx8i,0,0,0.0,0.0004023146579145736
17f69c74ab1l0i2sp8u8ehul0cxenh,0,0,0.0,0.0004023146579145736
17f697718ffl0i2sp9dowe0oahaam,0,0,0.0,0.0004023146579145736
17f69811f79l0i2spa5kavq1z95u5i,1,0,0.0,0.000573420121828991
17f69977289l0i2spaggtt1hdtxhk4,0,0,0.0,0.0004023146579145736
17f69659808l0i2sphoobyfsfvku2i,0,0,0.0,0.0004023146579145736
17f69ed62a2l0i2sq0x8kqy5oe9mwn,0,0,0.0,0.0004023146579145736
17f69e97eaal0i2sq1lvpkd5cfq2q,0,0,0.0,0.0004023146579145736
17f69dc1892l0i2sq1oh9i2x6tlarj,0,0,0.0,0.0004023146579145736
17f69942443l0i2sq2zl2bttnq08hp,0,0,0.0,0.0004023146579145736
17f69ba1d62l0i2sq92f4o8t2tlzp7,0,0,0.0,0.0004023146579145736
17f69d61012l0i2sqr9dmioj7dxngi,1,0,0.0,0.0004825758609177073
17f699e5a9dl0i2sqsk8mpabyj9mm4,0,0,0.0,0.0004023146579145736
17f6993bc1fl0i2sqt5xscysq45rce,0,0,0.0,0.0004023146579145736
17f69b7aec7l0i2sqw1x7ajlmzguyi,1,0,0.0,0.0008427670452408461
17f69ed2edfl0i2sqxgpadu0gprbn,0,0,0.0,0.0004023146579145736
17f69d584c8l0i2srfem3zhei7qek,0,0,0.0,0.0004023146579145736
17f6969e375l0i2srh8fpkcyede0z,2,0,0.0,0.0005916183373036618
17f697b6373l0i2srhja32ffmg9v7s,0,0,0.0,0.0004023146579145736
17f69c7f897l0i2srkhjmyvn5rfnva,3,0,0.0,0.000606150794376796
17f696b2a8el0i2srkijjgnyeo45ic,0,0,0.0,0.0004023146579145736
17f69882e78l0i2ss2r6zb3cbd6h3k,0,0,0.0,0.0004023146579145736
17f69854ae6l0i2ss4quq0gikz8cw,0,0,0.0,0.0004023146579145736
17f69ecd4bdl0i2ss5cnven5hobw5d,0,0,0.0,0.0004023146579145736
17f696fc245l0i2ss7f2pzn3xdhj6n,0,0,0.0,0.0004023146579145736
17f69a7ec34l0i2ss898co9a2xz8uv,0,0,0.0,0.0004023146579145736
17f69cd1ed6l0i2ssohaju8uk3qvro,2,0,0.0,0.0007312781949105927
17f69e2a905l0i2ssrfz1ym5wgjvc,0,0,0.0,0.0004023146579145736
17f69ca952al0i2ssu6yw9l5kfw6q,0,0,0.0,0.0004023146579145736
17f69bdcd53l0i2ssvjmuvkx73w1bo,0,0,0.0,0.0004023146579145736
17f69c66a45l0i2sswom5whqqzshn,1,0,0.0,0.0004998739882398139
17f69b9af92l0i2st8bt7bg2grdb1h,0,0,0.0,0.0004023146579145736
17f6980d220l0i2stavhe03m4ms2yf,0,0,0.0,0.0004023146579145736
17f6967fb2dl0i2ste8y2pomb9gcj9,0,0,0.0,0.0004023146579145736
17f699f5086l0i2stgzl85bqm2vvy,0,0,0.0,0.0004023146579145736
17f69e4e872l0i2strgtb0bn8sior8,0,0,0.0,0.0004023146579145736
17f697a330el0i2stvssvzrmkqvrx,0,0,0.0,0.0004023146579145736
17f69db3ddfl0i2stxpa5we7cuil2,0,0,0.0,0.0004023146579145736
17f69f6b0d2l0i2su0uxibci7qzsn,1,0,0.0,0.00044033809433999965
17f696a52c1l0i2su2ddt9cbw3bnog,0,0,0.0,0.0004023146579145736
17f69e49085l0i2sudupmymnf7is0e,1,0,0.0,0.0004960444345036057
17f6966d3a9l0i2suh41ayrux3telz,0,0,0.0,0.0004023146579145736
17f697d1dacl0i2sui3ut73lui72f,0,0,0.0,0.0004023146579145736
17f69b80630l0i2sum3q22drl273qe,1,0,0.0,0.0004370544147280593
17f69726e74l0i2sunvmav2rtqj9e,0,0,0.0,0.0004023146579145736
17f6964b6cbl0i2suzpeqzc8p0p31a,0,0,0.0,0.0004023146579145736
17f69ebbca4l0i2suzy77ydy8c49x,0,0,0.0,0.0004023146579145736
17f697e6e60l0i2sv6zgblnfuco5k5,0,0,0.0,0.0004023146579145736
17f697609cfl0i2sv7ve0yxa2u67ps,1,0,0.0,0.000573420121828991
17f69b8ff63l0i2svfsqagao13n1q,0,0,0.0,0.0004023146579145736
17f69a2445bl0i2svl6l9dei5cxhbd,1,0,0.0,0.0004149364375452665
17f69f205a0l0i2svmo2djg04dhvj4,0,0,0.0,0.0004023146579145736
17f699b6e58l0i2svqah8qxabssa6s,0,0,0.0,0.0004023146579145736
17f69d7c380l0i2sw0rxwfk68fidwr,0,0,0.0,0.0004023146579145736
17f69c0c973l0i2sw8w6uvbwqiqfmy,2,0,0.0,0.0007360190057043917
17f69858252l0i2swaqtyccdf5kihk,0,0,0.0,0.0004023146579145736
17f69ee87e3l0i2swe4iei5nanxbr,0,0,0.0,0.0004023146579145736
17f6967466bl0i2swi5et1ibv4rc6r,0,0,0.0,0.0004023146579145736
17f69990291l0i2swl19cw8v99d5tk,0,0,0.0,0.0004023146579145736
17f696b90dbl0i2sws9twxdvi39xzf,0,0,0.0,0.0004023146579145736
17f69c504f2l0i2swunxt9oun5dn9,0,0,0.0,0.0004023146579145736
17f69d1b2c0l0i2sx1e2ftbrqshztb,0,0,0.0,0.0004023146579145736
17f699ae959l0i2sx3bloupcziqiz,0,0,0.0,0.0004023146579145736
17f699e1a3al0i2sxkv62fi32hab4,0,0,0.0,0.0004023146579145736
17f69e92d45l0i2sxmogqn2tdfna89,0,0,0.0,0.0004023146579145736
17f69b3ce89l0i2sxo7j01c9t4v2b,1,0,0.0,0.00044512544670620576
17f69747fbcl0i2sxow29iyn6fm75v,0,0,0.0,0.0004023146579145736
17f69c86334l0i2sy3lip14s6g9qa,0,0,0.0,0.0004023146579145736
17f69f4710al0i2sy6gpkd85ki28,0,0,0.0,0.0004023146579145736
17f698e1ea9l0i2sy8csbpc3y128lo,0,0,0.0,0.0004023146579145736
17f69ba2ff0l0i2sye3sdb94vc6u6j,0,0,0.0,0.0004023146579145736
17f69afb835l0i2sykg6ynuw6wl9b,0,0,0.0,0.0004023146579145736
17f69e13918l0i2syr0vvb0gg1l8xg,0,0,0.0,0.0004023146579145736
17f6991130cl0i2sywsfxyysl6tz7h,0,0,0.0,0.0004023146579145736
17f69ad7529l0i2syzo9ji7wrucoq5,1,0,0.0,0.00044512544670620576
17f69eaed7fl0i2sz3buubfj570rq,0,0,0.0,0.0004023146579145736
17f6976f6b0l0i2szav175mw9xww9x,0,0,0.0,0.0004023146579145736
17f69c9bfc8l0i2sze3h5gawcr577p,1,0,0.0,0.0004707568434803405
17f69cdc905l0i2szmkk79ces1m9ea,0,0,0.0,0.0004023146579145736
17f69d33e2dl0i2szt872otxd3taua,0,0,0.0,0.0004023146579145736
17f699d64d5l0i2szu3wjjkmeqklc,0,0,0.0,0.0004023146579145736
17f69e0bce6l0i2szv2ltfxx820p4e,0,0,0.0,0.0004023146579145736
17f696c4991l0i2szwm52zrw4bgso4,0,0,0.0,0.0004023146579145736
